label,data
anger,maneh teh pakboi ulah ngaku2 belum pacaran atuh maneh goblog!
anger,Maneh sakola ge can lulus sakali pipilueun pinapsueun Eh belegug sia teu ningali puluhan dr geus wafat.aya empati ke. Era jrit mahasiswa model kieu...blog lah
fear,"mamang, plis, abdi bade tidur ini teh...asa kareueung ginih..."
joy,MAMAH IEU AA DI SEBUT LUCU MENI ATOH PISAN
fear,"Malem mingguan abi mah teu kamamana, sarieun kaluar oge ah."
fear,"Malem jumaah hujan badag pisan, meni karareueung :("
joy,Malah jd ngakak Haturnuhun nobita atos menghibur
anger,Makruh goblog sakalina puasa teh siamah
anger,"Makin borokokok nya da, pikasebeleun jeung pinafsueun hirupna"
anger,Lockdown2 tai anjng lah pinapsueun kehed!!!
sadness,Lock down atawa heunte...tos ngoceak
fear,"Loba begal kieu euy,, aduh ulah kamamana teh nya'an Asa jaman gorombolan pisan ieu mah"
fear,Loba begal di tiap kotana hariwang
sadness,Lieur sedih hayang ceurik tapi era da ts peuting
anger,lieur aing mah ku sia anyng ari aya pinafsueun
sadness,Liat kulkas meni sedih molongpong eusina cai bodas doang
sadness,"Lebaran ge sepertinya tidak boleh solat ig kumaha nya, saredih gini padahal biasanya pas libur lebaran kita ulin popotoan"
joy,Langsung sumbringah moga papa ky gni everyday
sadness,Lambey teu tiasa deui nyarios nanaon... Pepereket nahan cimata.... NU antuk na bedah...lir walungan ca ah... Teu kiat ku ninggal na Hate nyeredet Ati ceurik Awak lunglay taya tangan pangawasa Ukur tiasa ngajerit na ati GUSTIIII.....!!!! YA ALLOH YA ROBBIIII...!!!
joy,"Lagi hujan, alhamdulillah pisan. Dr kmren ada 3 harian puannass pisan"
joy,"kuring miharep dinten istimewa anjeun bakal mawa anjeun seueur kabagjaan, kadeudeuh, sareng senang. anjeun pantes aranjeunna pisan. ngaraosan! wilujeng tepang taun pikeun lee jeno rl sareng lee jeno rp!s"
anger,kunaonsi emg te bisa kitu menghargai jasa aing saeutik weh. kumaha si pipikiran na sia dmn tangkurak gblg setan
joy,"Kumahanya, da aing seserian sambil ogo we sorangan tingali ieu"
anger,kumaha sia anjing ah lier bikang bikang tai anjing ah goblog teh parusing da
sadness,"kumaha ieu kang,ma enya persekusi berulang2 wae atuh,meuni sedih ninggalina."
anger,"Kumaha aing weh anjing, sia eweuh kawani mh geus cicing weh, babangus weh di gedekeun, di ajak sparing mumul, puputeran loba alesan"
anger,ku aing kadek heula dieu.
anger,"Korona anjing lah musingkeun sia teh goblog! Konpirasi2 tai anjing cina perang dagang jeung amerika. Sok2 geura perang lah anjing saria teh. Kiamat, kiamat sakalian goblog!"
anger,Kok aya nya anying jelema modelan kieu. Goblog teh parah2 teuing atuh! Dzolim pisan ajig bebelaan ka gengsi nepi ka 21 jelema jadi korban serius. Goblog pisan
sadness,kok abi nyurucud ci panon teh:((( kangen soshi
sadness,"Kiwari mah munggahan teh bisa papajar heula, ayeuna mah saredih."
fear,"Kieu tah naik angkot teh. Isi bensin ga matiin mesin, meni parno. Sien pisan"
fear,kieu da lamun imah deket kebon cau teh :( keueung ajig.
fear,"Keur paur euy di jalan, kamari loba anu di begal jeung gangster warung ge ayeuna geus jam 10 tarutup gara2 kajadian keur eta"
joy,"Keur cicing kapikiran manehnaa, pas muka WA storyna aya gusti sakitu ge meuni bungah abdi mh."
fear,keueung sih lamun bener. komo lamun ka Garut na pake umum. ayena kan te terang pas naek kendaraan umum nyebar deui kanu sanes. dinu sanes ka sebar deui
fear,Keueung kieu ajig tolong:(
sadness,kenapa ya sok jadi saredih gini kalau denger mau deket bulan puasa teh
anger,Kenapa si anj org2 teh pd gajls pisan anjing
joy,Kenapa kangkung enak pisan yaallah hatur nuhun atas nikmat nya
fear,Kenapa bocil teh ngomongin nya jurig meni sarieun
anger,"kehed siaa anyiinngg,, jd urang mah kalem atuh naonnn di kadek ku aing mah"
anger,"Kebiasaan sibangsat hapus apk hp aing mulu babi, ribet hirupna pinafsueun sateh awewe awewe"
fear,Kareueung kieu rumah sakit teh
fear,kareueung gunung gunung berapi erupsi gempa gempa dimana mana
fear,"kareueung atuh, terus tiris gitu pokonya mah, pararoek lah:("
sadness,karek ngarasa pisan meuni nyeri nyeri teuing ieu hate. mun kongang hayang ngajerit maratan langit ngoceak maratan jagad
anger,"Karek ge poe mimiti anjing. Pinapsuen we sigoblog, heran aing anjing"
fear,"Karek ge hahampuraan , puasa ge can nincak eh geus aya tawuran deui bandung timur. Hihhh dasar manusaa jadi ada sarieun kieu"
fear,karek ge dek reup tatanga aya nu maot.. karareueung :(
fear,Karareueung. Corona ges jadi momok nu menakutkan
fear,karareueung ningal nu maot sareng ngupingkeun materi tentang hari akhir ... teu acan gaduh bekel :'( :'(
fear,Karareueung kieu kampus teh
fear,"Karareueung di jalan euweuh kendaraan umum sama sekali,karasa rek iinditan euweuh armada mah teu bisa kamana mana"
anger,kapok dhh pake ninja ekspres n sicepatt.. pinapsueun gelo
anger,Kapanggih. Kuaing cacag ieu jelma. Nyieun aing edan deui wae ieu manusa.
anger,Kapanggih di cacag ku aing mah adi urg nepi ka gering mikiran motor nya setoranen.
sadness,"kamari ge ka nangor meni tiis pisan, sepi eweuh kegiatan meni sedih"
anger,kamana daek na wae babangus teh ari teu di bere nsmbut teh
sadness,"Kalakuan kotok lambamah ari ka rakyat sudra jeung varia wani jeung tega lara ngabonga-bonga sina sangsara nepikeun ka perlaya, ari ka kolonialmah meni kuat ka dodongkoan leletak barijeung sagala disebakeun, mun geus kitu kulamah ukur munajat eta mangkeluk sing tereh pangbalesna"
sadness,"Kalakuan kotok lambamah ari ka rakyat sudra jeung varia wani jeung tega lara ngabonga-bonga sina sangsara nepikeun ka perlaya, ari ka kolonialmah meni kuat ka dodongkoan leletak barijeung sagala disebakeun, mun geus kitu kulamah ukur munajat eta mangkeluk sing tereh pangbalesna"
sadness,"Kalah eweuh bumbuman mang kami mah,disitu kami sok nalangsa,("
sadness,"Kakaraeun deui denge adan subuh di tipi, asa saredih kie mun ngdengeken adan bari ngahuleng overthinking tea:(( ternyata masih ada sedikit rasa keimanan ku yaaloh"
anger,Kadie sia kadek ku aing Puas lo bangsa
anger,Kadek weh tuman jelema kitu patut mah. Tuhkan jd aing nu kehel anjrit
anger,Kadek ku aing jelema nu kiyeu mah.... Siga nu paling hu uh wae....
anger,"kadek ku aing boga babaturan kitu, teu apal kitu hese kolot neangan duit"
anger,Kadek ku aing anying sia anying nyiing
fear,Kade paur musim congorna loba begal :(
fear,Kade dijadikeun tumbal.. Sok sarieun ah
sadness,Kadang-kadang heueh si. Ngan lamun teu uih Didie usaha dagang ker kie jeng dahar-dahar hungkul sapoe neangan duit 30rb oge nepi peuting. can mbayar kontrakan leuheng Mun boga duit mah. Saredih hirup di rantauan Mun ker kie.tulungan euy
anger,"Justru di tembalan teh sia mah ges d bejaan ge angger we ngoceh, bodo ge bangga siamah goblog."
joy,"Jujur abi paling resep ka pidio ieu, teuing kunaon. Keur jangar ge jol ngabarakatak wae"
anger,Jelema teh araraneh anying. Ai sia kunaon goblog
fear,"Jelema loba nu teu eling, dunia beuki keeung."
fear,"Jauhkeun ti jalmi jalmi anu araneh yaalloh, soalna abi sieun"
fear,Jangan atuh lah. Meuni serem pisan sampe Korea mah
anger,jaman aing rujit pisan anjing ka siaa
fear,jam sakieu suara sirineu pengumuman himbauan. sararoak gusti.
fear,Jam 1.45 Bandung tiris jempling asa karareueung malam Jumat ditambah dunungan keur parasea
sadness,"jalanan biasa macet grgra pd mau ke paskal,skr sepi,sedih pisan"
fear,"jalan cipondoh, cinunuk, kec. cileunyi, kab. bandung. tos ti ashar pareum listrikna. teu acan hurung deui. aya info teu min? poek pisan,asa kareueung"
sadness,"Iyah kang, Tapi asa saredih bade ibadah ge ""meuni ulah""."
fear,Iyaaaa ih meni asa beuki sarieun kieu ieu teh :(
fear,Innalillahi kecelakaan payunen perum samende :( tadi karek mulang ti pasar th paingan asa karareueung .. ai nepi kabumi ai jeuggger nu tabrakan
sadness,Ini teh ngabuburit nga bisa yak meuni sedih aing teh
fear,"ini teh mau merantau ke jakarta , tapi meni asa2 sien corona duh"
joy,Ini salah satu gol yg bikin saya ajrag2an atoh pisan waktu harita...walopun cr7 saat itu di espulso
fear,ini guludug meni dor dar dor sarieun kieu
sadness,Indung aing kamari jeng nelepon bari ceurik deuih sahur eweh urg. Ayena urg kan hulang huleng sahur sorangan
joy,Ikut bangga ya allah liat ales dinotic. Alhamdulillah hatur nuhun pisan ieu mah. Sebagai warga sunda saya atoh. Salam kanggo dulur sadaya di indonesia. Persib jeung bobotoh tetep jaya di jepang alhamdulillah
sadness,ih naha jadi asa saredih kieu ieu teh padahal can puasa can lebaran
fear,"Ih atulah ni sarieun kiyeu, ampun mamah"
anger,Ih anjing goblog pisan lalaki nu kieu ku aing di cacag kontolna da
fear,"ieu teh kiamat tea kituh.,,,? meni asa karareueung hirup teh,,sararedih deuih,,,..haauuuhh....!"
sadness,"Ieu sih suasana ieu nu matak ayna hate ""Ngajerit maratan langit, ngoceak maratan jagat"" sono pisan"
anger,"Ieu budak teh kunaon??gelo sugan teh. Eling sia bagong, meuni geuleuh pisan. Tah bu kartini sususahan naekan darajat awewe sia malah ngelonte, eling sia goblog"
anger,Ieu babaturan hiji jiga menta di dagor ku aing
fear,Huuh biasana aya nu ngaji Ayeuna euweuh Kareueung
anger,Huuh bagong teh lah pinafsueun bacot netijen rebahan mh dengki we jng dengki kovlok. Teu butuh hujatan bacotan tp bertindak berbuat sesuatu yg menjdai solusi atau ngajedog cicing teu bisa nanaon mh ulah ngahujat jng ngabacot
anger,huntu sia lah anying eta congor mani ngagampangkeun pisan blegug. Kadek sia ku aing
fear,hujan gede malem malem gini teh jadi we keueung
sadness,Huhuhu sedih ya gaessss cari duit buat beli berlian meni kieu kieu teuing
anger,Hooh ieu ai keur kieu loba nu ngaku miskin goblog teh
anger,"Hirupna th ngaregas wae heran, tapi da heeh pinapsueun"
joy,"Hikmah corona, gue bisa sahur bareng keluarga. Alhamdulillah pisan"
anger,"Hihihi, pi tampilingeun sia teh, sok geura ololkeun hulu sia, rek di kadek ku aing"
anger,Heueuh ajg teu gableg polo pisan babangus teh
anger,"Heh bagong..!!! Teu nyadar sia teh?? Kawas nu heueuh sia Ngomong kabatur ulah Fitnah, ari sia sorangam sangeunahna mitnah batur.??? Hayang didagor sia ku aing? Dimana sia ngajedog Kehed?"
anger,Heeh matak ngajedog ulah loba babangus
sadness,Heeh bener pisan ihh meuni sedih
joy,Hayang seuri keneh ningali ieu
sadness,hayang ogo sedih hayang ceurik tangkeup
sadness,"Hayang ngeluh era kunu lewih ripuh, Hayang ceurik era teu kurah karuh."
sadness,"Hayang ngajerit tapi geus lain waktuna Hayang ngoceak tapi geus euweuh sorana Hampura kudu tega, meh biasa."
fear,hayang ngabuburit tp sieun corona anyinkk lah
fear,hayang ngabuburit atuhlah engke sore tp da sieun:((((
sadness,Hayang ceurik urang. Sedih pisan hirup urang
joy,"Hatur nuhun sadayana. Lasmi teh meuni bungah kalian salamin, salam dari Lasmi untuk kalian"
joy,Hatur nuhun pisan teh ales. Meuni katampi pisan trit na. Teu kiat alah macana. Bodor pisan ya allah. Pokoknya mah persib nu aing. Jepri ge bade menunu jadi nu aing gustii
joy,"Hatur nuhun mang pangrojong na, alhamdulillah rejeki ti allah na mah ka tampi, ka raos tur ka nikmati, mung nyeta ikhtiar na nu benten hehehe, rada sesah. Semangat juga mang, mugi sarehat, amiinn..."
joy,"Hatur nuhun kang tos lami teu ngabarakatak, diantos karya salajengna."
joy,Hatur nuhun kang meni perhatian pisan ih...
joy,"Hatur nuhun ka dulur-dulur Salaras Sayatna Samarta, utamina nu apal di mana abi ayeuna! Hatur nuhun ka nu teu elat nalingakeun, naros kabar ogé sajabana. Alhamdulillah, bérés kuliah téh asa meni beuki nyaah baé. Ceuk Cici Wita mah, taya wé paribasa kaduhung téh. Alhamdulillah."
sadness,Hate mah tingseredet tikamari Duh gusti kie amat Asa hoyong ngajerit Tp teu tiasa
sadness,"Hate mah ngajerit ieu th ninggal raii te damang"" Th.. Enggal damang atuh meh aa bisa damel deuii.. Tong ririwid wae .. Ya Allah sehat kn deui Rai abi ya Allah.. Amin"
sadness,"Hate mah ceurikkk, batin oge milu ngajerit"
sadness,"Hate Kuring sok ngajerit, nalika nginget waktos harita anu ngaran ripuh na jadi bapa, teu weleh anjeuna bela ku hayang budak na jajan ka sakola, nganafkahan nu jadi kulawarga,"
sadness,Hate jol ngoceak ngarasa sedih ningali suasana malam teraweh hari pertama sepi pisan mesjid nepi ka dipoekan Ya Allah mugi-mugi pandemi ieu cepat berlalu
sadness,hate dadas jadian acan urg engges bebeakan padahal mah jelema siga chiki chuba
sadness,HATE ABDI NALANGSA ADUH ADUH GUSTIII
joy,hanya seuseurian ngabarakatak nu ngawakilan berita ieu..
anger,"HAKAN TAH SIA AJIG, aing oge di bogor barat perbatesan banten jasinga aya keneh dejek bariasa wae teu silih kadek, malahan arulin we babarengan unggal peuting udud ngopi mabok rejeung tara pasea, duh aing panjang teuing ngetikna euy"
joy,Hahahahaha haduhhh teu kiat gumujeng kang wkwkwkwkw Salah si donad kang Wkwkwkwkwkwkw
joy,Hahaha punten ah ngiring gumujeng
sadness,"Haduh aingmah menika saredih kiyeu euy,tadi ditelfon ku si mamah ngingetan yen peuting ayeuna teh malem nisfu sya'ban tong poho maca yasin cenah bari jeung ngenta hampura,mana si aa nyarita hafalan juz na nambah deuih,kahayangmah puasa teh balik tapi da kumaha meni sedih aingmah"
anger,"Hadeuh boloho pisan manusa teh, lain ngajedog di RS kalahkah mabur ka lembur. Mana dilembur loba dulur uing. Dasar bagong!!!"
fear,"Gusti, keueung geuning ayeuna mah dunya téh"
sadness,gusti nu agung meni asa ngabatin
sadness,"Gusti ningal ciparay meni sedih, angger wae ramme"
joy,"gusti alhamdulillah gaperna gua kek beginian setelah satu tahun, makasih pisan yaallah tuhanku ailapyu so mach"
joy,Goes malem trs ujan2an baliknya makan indomie aduh nikmat pisan eyy
anger,Goblok pisan sia. Hati gabisa boong benget sia. Ai harga diri aya keneh?
anger,"Goblok nyateh pisan, sugan urg ges bener kabeh eh malah salahhhh copy program anjingg rudett"
anger,Goblog..hanas dipinuhan dikumpulkeun geus lebaran ngan di talian kurapia sakelaseun..terus dikilo ku si mang amat panjaga sakola..
anger,"Goblog, anjing, kadek siah ku aing"
anger,Goblog sia siarken bisi di kadek ku aing aslina
anger,"Goblog jelema teh kari menta hampura naon hesena sih, manaskeun tl pisan"
fear,"Goblog jadi cenghar kieu,tapi asli suasana asa keueung kieu"
anger,goblog ari sia teh ngajak gelud
anger,Goblog ai sia anjing. Kadek siah ku aing kehed!
fear,Gila ah muringkak bulu punuk :(
anger,Geus si Luhut deui anu trending. Pansos pisan sia Luhut! Rek jadi artis sateh Bagong?
fear,"Geus hilapkeun beb, abige teu wantun kikieuan mah keterlaluan. Tong boro ngadamel nu kieu, aya pangabutuh ge jd sieun ayeunamah"
anger,"Geura usir coba si anying corona na, urg ge gs hayang ulin ka ditu ka dieu"
anger,Geura mantog makanna goblog.. ngalilieur sarerea sia teh ahh!!! Bgst
joy,"Geuningan meuni tiris pisan puasa pertama teh,,alhamdulillah seger jam segini kudanan kluncum aa wes.."
anger,"Geuning sia ngajodog di imah sieun korona ,ai kamari sia ngabangus ulah sieun ,cungur sia mah kudu didagor sungutna monyet"
fear,gelombang kdua cnh..mni sarieun nya dngerna
fear,Garut meni rame :( sien
anger,"gandeng anjing. mun eta adi aing, kadek kuaing siah."
fear,"Fix moal jajan su'uk deui,sieun didor"
fear,"Eyy jadi keueung kieu liat keramaian teh,"
fear,Euy sok sariyeun ih lamun ges ngimpi maot teh
sadness,Euy semangatin aku plis lagi sedih pisan orangtua aku mau pisah
sadness,"Euy hayang curhat, urang karak asup gawe 2 minggu ges dirumahkeun. Nya tejelas nepi iraha. Pengeluaran sagalana ti kolot, jd ngarasa karunya ngabebankeun. Mun aya lowongan info nya, saredih rek munggahan teh"
fear,Euy boga mantan 3 oge ges nyieun Ambyarrrrr kieu nepika hese deui percaya ka lalakiteh :( hayang uwwu tapi sieun kecewa deui padahal karekge 20 tahun aingteh duh
sadness,Euy bahela mah mun jalanan bandung keur macet teh sok asa hayang aambekan tp ayena nempo jalanan sepi meni jadi asa sedih kieu:(
fear,Eump gusti hate ngajerit bari jng d barengan ku hujann.. Asa keeung kie asa hirupp nyorangann di dunya...
anger,euh aing mah gusti rek buka puasa teh kalahkah pareum lampu ajik ajik pln gblog ngarti teu ieu romadon poe kahiji cik atuh tong nyieun aing emosiiii teu pira hujan saguyur listrik meuni dipareuman goblog
anger,"eu paduli ek didinya brigez xtc ek gbr ek moon ek boga dekeng saha ge tai anjing teu paduli, aing teu boga pamajikan teu boga budak ek pa kadek kadek ge der anjing, sparing lepas dompet der, aing moal mawa sasaha anjing Tong NGEJAGO di SARIJADI anjing"
joy,Eta we sok ningali teh gugurubugan teuing raoseun teuing nyeuri
anger,"Eta nya pulisi ayeuna naha bet garelo kitu nya pianyingen pisanan, asa pinafsueun hungkul ningali kalakuanateh"
anger,Eta kepala dinas na... Mun katimu ku aing didagor huluna geura...
anger,"Eta babangus dijaga a deni punten, didinya ku abi tos dianggap lanceuk"
sadness,"Enjoy kieu taun kamari pas arek nyangharepan puasa, ieu keur piknik munggahan. Taun ayeuna mah saredih rek nyangharepan puasa teh"
sadness,enjing enjing abdi atos cireumbay ninggali video ig bpk. dedi mulyadi. dinu jero hate abdi ngoceak
joy,"Engga ko,cuma barungah we today"
sadness,Engga bisa apa ya ketemu. Meuni sedih sumpah :(
joy,"endah kieu maen teh sib, meuni manja banget bola na oge"
fear,"Embung ningalina oge, ngadengena ge geus sarieun"
fear,"Embung ningalina oge, ngadengena ge geus sarieun"
anger,emang sia goblok maneh siga jurig
anger,Emang sia anying goblok. Kehed mereun. Hareudang
sadness,Duuuh punten..Meuni hawatos eta murangkalih teh.. Naha make nyarios mmah ulah kabur deui. Mmang si mmah teh sok kakaburan wae gtu jang.?? Punten ari si bpk kamana.? Aya keneh.?? Punten pisan..abdi janten sedih yeu..punten nya teh..
fear,Dunia teh bakal balik deui normal moal ieu teh asa karareueung
sadness,"dung, hey aku teu kuat secing na ge... Sediihh,"
joy,"Dulu sih 'rumah' Cing baragja, barudak :)"
anger,dulu kkn juga isunya anak sasjer si anying goblok sia malah kompor
joy,"Dulu bapa aku kaya gitu, diingetin ge cuek pisan. Aku selalu doain tiap solat alhamdulillah sekarang si bapa udah rajin ibadah"
fear,duka ieu abi sieun pisan:(
anger,Duh..mun lain bolon di dagor ku aing!!! Maledog make duit neng! — merasa marah
fear,Duh sieun sawan si aa :(
joy,Duh ie berita walaupun gak valid tapi aku teh meuni bungah
sadness,"Duh euy geus 3 Minggu teu bisa gawe,,ewuweuh pemasukan pisan,,sedih kieu"
sadness,Duh aing meuni sedih
fear,Dugi iraha atuh nya siga kieu teh... Janten asa kareueung
sadness,"Ditinggalkeun, ditolak, atawa diphpkeun jujur nyeri hate, sedih."
joy,Disapa aja ngerasa waaaaaah banget hehe yaallah meuni bungah ieu hate
fear,"Dipikir mah ah lieur bukber kdtu kdieu tp sedih oge ning, biasanya udh riweuh awal ramadhan ini byk yg ajak bukber sambil ngedata jadwal2nya, ayn mh sarieun"
fear,"Diditu mah aman a, didieu mah palaur mahrib ka luhur teh. Di pondok ijo ge aya kamari jam 5 begal a"
anger,"Di puji tidak terbang, dihina kita berantem ayo ajig, babangus siya lada leuwih ti bon cabe level tilu puluh bansaat!"
anger,Di imah weh tong kamamana ai maneh macet bari na ge bisi di kadek ku aing
fear,Di imah wae aing teh sieun gelo :(((
fear,"Di cimbuleuit oge loba sih ,komo mun balik peuting mah sok rd muringkak bulu punduk"
anger,Der anying lah Aya k adu mah mantog kdieu Hayang di polisikeun sia ku aing apa hyg di dagor
joy,Demi allah turun sakilo ge atoh pisan
anger,dekeut mah d kadek ku aing siahhh
fear,"Dalah kitu, da angger asa hayang mah ngapung ieu teh, embung nincak anu lain tincakeunnana. Bisi kuma onam"
sadness,dah abi mah sedih teu mudik isukan lebaran....asa meuni hayang ceurik bae.
anger,"Da maneh pinafsueun wae, nafsu hyg nenggeul"
sadness,cpe hate hayang ngoceak maratn jagat ngajerit maratn langit
fear,Corona vs kejahatan Jadi sieun rek keluar imah juga
fear,"cikalong pantai tasik selatan terasa getaran nya, laut langsung ngaguruh. Karareueung"
anger,Cik euy jaga babangus sia téh. Ari ngomong téh pikir heula! Tong asal jeplak
anger,cik euy jaga babangus sia teh
anger,Cik da aing mah nyaah ka karesep sia. Nyaah pisan. Naha ai silaing meni kitu kitu teuing ka karesep aing teh. Nepi ka pira sakamar ge sia langsung aadatan. Yeu goblog
sadness,"ceurik ngabatin, nalangsa hidup urang"
anger,"cenah masuk grup2an teh keur mengakrabkan diri. kudu berbaur, solid, tong kacang. ai pas di waro, di jb, teu di tembal. kan GOBLOG"
joy,"Cai herang, teh manis haneut teras nyesep. Nikmat pisan gusti ieu buka puasa"
anger,Cageur tangkurak sia? Karek bijil bebenguk sia teh ning kamana wae atuh si goblog
anger,"CACAG ANJINK JELEMA KITU MAH ... greget asli na,,,"
fear,ByPass dr Samsat menuju timur PJU mati gelap keueung.. hampir sampai Metro Indah Mall
fear,Bumi Alam Poèk Mongklèng... Hujan Angin Dordar Gelap... Asa Kareueung.. Hati2 tur Waspada anu nyandak kendaraan di jalan.!!
joy,Bu wali hampura abi seuri nyakakak
fear,"Boro2 balik, kaluar kostsan ge kareueung :("
joy,bisa bener gitu beb liriknya gustiiiii meuni ngeunah
sadness,Biasa na mah sodakoh Bade saum teh .. ayeuna mah peryogi di sodakohan .. nalangsa Kedah nampi bantosan . Teu di tampi da peryogi .. Mugi Alloh engal nyabut iyeu pandemi ..
fear,beuki dieu beuki hariwang kaluar peting geus loba begal kieu mah
sadness,beuki dadas weh hate
joy,Best Moments mengharukan pisan ieu atoh na moal aya dua
joy,"Beres masak, waktuna botram sakeluarga. Meni resep ningali na, nikmat ngahuap nage. Bersyukur, masih ngarasakeun kaayaan nujiga kieu."
sadness,"Beneran gaes ieu mah teu bohong, meni asa saredih padahal t kunanaon"
fear,"bener eung, karareueung gs ngaluarken kanyaho asli na mh eta jelema teh, nu biasana tukang heureuy tea,"
sadness,batin peurih hate nalangsa
joy,"Barungah aya dewan pengawas KPK,emangna anu milih dewan pengawas teh salilana bakal Jokowi?"
anger,Barudak ayeunamah ajig pinafsueun hungkul goblog tehh...
anger,"Bangsat eta si kehed teeh, kadek ku aing mun aya didiyeu maah.. Bangsat!!"
anger,BANGSAT ANJING PINAPSUEUN WAE SAMPAH SIAAAAA
joy,BANGKEK URANG NGABARAKATAK NEPIKUEN TIGULING TI KASUR
sadness,Bandung nu aing ieu meni sedih kieu
anger,"Bandung nu aing ai sia, cocomot wae budak teh. Lieur sia mah. Ku aing geus dilandmark kabeh sabandungeun. Cicing sia jedog tong babangus wae. Rieut!"
fear,"Baliknya cobain lewat dago, asia afrika, sudirman, edan sepi pisan. Toko2 pada tutup, asa keeung...."
anger,"Bales deui ""sakirana hoream ngabales mah mending read weh ajig daripada pinapsueun"" kitu"
anger,"Bagus kaya gitu harus di bilangin , cicing sia bisi di kadek ku aing"
anger,Bacot sia aing kadek lila lila
anger,"Bacot maraneh, deuk ku aing kadek sia? Pepelong wae reply aing anjing"
anger,babangus wae maneh
anger,"Babangus teh , teu di jaga ajig"
anger,Babangus si eta mah da kitu tadz. Dek bereum dek hideung wayahna kudu di letak. Ku Sabangsaning tai. Ceuk aing tai
anger,"Ayo barudak bandung report ini anak henceut, walaupun gua bukan asli bandung , tapi kalo dia bikin kebodohan dan yg dibawa adalah nama bandung , kadek ku aing sia belegug"
sadness,"ayeuna jadi guru paud nyinggg, eta sih nu paud di bale endah tea. ceunah mah teu kawin, calon istrina maot kecebur ti balong heuuu meuni sedih siah aing ka si winwin"
fear,Aya nu nga wa ngancem ka abi meni sien
fear,aya na tangkal jambu tp teu ngaganggu da. Nu rudet mah bel sakola nu deket gunung sok disada tengah peuting keueung
joy,aya ku aneh kopi hitam rasa LADA nuhun MAMAH tos pang damelkn kopi LADA ti kamari hyong kopi LADA teh ayeuna menak meuni bingah amarwatasuta
fear,Aww... Skenario herd immunity saurna ceu.. matak teu lokdon ge.. asa kareueung aaahhh
anger,"Awewe belegug, arek sia ngomong kitu ka maneh na ge moal ngarti,sok sokan pelakor pelakor,sia saha???,sadar goblog sia teh daki,daki nu ges numpuk dia tarang,nyaho tarang teu??,tarang sia tah kos lapangan bola."
